price,total_volume,buy_volume,sell_volume,buy_value,sell_value,delta,imbalance_ratio,buy_pressure
93987.60000000,3.33000000,2.92000000,0.41000000,274443.98160000,38534.94620000,2.51000000,0.75375375,0.87687688
93987.70000000,0.99300000,0.84700000,0.14600000,79607.66660000,13722.21880000,0.70100000,0.70594159,0.85297079
93987.80000000,1.59100000,0.73900000,0.85200000,69457.05810000,80077.69080000,-0.11300000,-0.07102451,0.46448774
93987.90000000,13.50000000,5.08600000,8.41400000,478022.96800000,790815.03200000,-3.32800000,-0.24651852,0.37674074
93988.10000000,2.28700000,2.23800000,0.04900000,210345.37170000,4605.41940000,2.18900000,0.95714910,0.97857455
93988.20000000,1.53900000,0.72000000,0.81900000,67671.57600000,76976.41770000,-0.09900000,-0.06432749,0.46783626
93988.30000000,0.39200000,0.12300000,0.26900000,11560.57320000,25282.87960000,-0.14600000,-0.37244898,0.31377551
93988.40000000,0.15400000,0.10700000,0.04700000,10056.76950000,4417.45950000,0.06000000,0.38961039,0.69480519
93988.60000000,0.15500000,0.03900000,0.11600000,3665.55640000,10902.67970000,-0.07700000,-0.49677419,0.25161290
93988.70000000,0.44400000,0.34100000,0.10300000,32050.18080000,9680.84640000,0.23800000,0.53603603,0.76801802
93988.80000000,0.40000000,0.39600000,0.00400000,37219.60440000,375.95560000,0.39200000,0.98000000,0.99000000
93988.90000000,0.12400000,0.10000000,0.02400000,9398.90000000,2255.73600000,0.07600000,0.61290322,0.80645161
93989.10000000,0.37400000,0.12000000,0.25400000,11278.69990000,23873.25450000,-0.13400000,-0.35828877,0.32085561
93989.20000000,0.02000000,0.01200000,0.00800000,1127.87160000,751.91440000,0.00400000,0.19999999,0.59999997
93989.30000000,0.65800000,0.60800000,0.05000000,57145.55520000,4699.47000000,0.55800000,0.84802431,0.92401216
93989.40000000,0.93200000,0.92600000,0.00600000,87034.27700000,563.93700000,0.92000000,0.98712446,0.99356223
93989.60000000,0.37900000,0.01700000,0.36200000,1597.82370000,34024.26950000,-0.34500000,-0.91029024,0.04485488
93989.70000000,0.97200000,0.84300000,0.12900000,79233.40140000,12124.68420000,0.71400000,0.73456790,0.86728395
93989.80000000,4.87000000,0.54400000,4.32600000,51130.50560000,406600.30740000,-3.78200000,-0.77659138,0.11170431
93989.90000000,1.06100000,1.02300000,0.03800000,96151.77000000,3571.62000000,0.98500000,0.92836946,0.96418473
93990.10000000,0.80400000,0.19400000,0.61000000,18234.09710000,57333.98830000,-0.41600000,-0.51741293,0.24129353
93990.20000000,2.54600000,0.07000000,2.47600000,6579.32100000,232719.98280000,-2.40600000,-0.94501178,0.02749411
93990.30000000,3.77100000,3.34600000,0.42500000,314491.87840000,39945.92000000,2.92100000,0.77459560,0.88729780
93990.40000000,0.68700000,0.59700000,0.09000000,56112.32850000,8459.14500000,0.50700000,0.73799127,0.86899563
93990.60000000,0.62800000,0.12600000,0.50200000,11842.81640000,47183.32580000,-0.37600000,-0.59872611,0.20063694
93990.70000000,6.71600000,6.67000000,0.04600000,626918.63600000,4323.57680000,6.62400000,0.98630137,0.99315068
93990.80000000,0.80700000,0.79900000,0.00800000,75098.72910000,751.92720000,0.79100000,0.98017348,0.99008674
93990.90000000,0.27300000,0.25500000,0.01800000,23967.70500000,1691.83800000,0.23700000,0.86813186,0.93406593
93991.10000000,0.37100000,0.35000000,0.02100000,32896.88630000,1973.81330000,0.32900000,0.88679245,0.94339622
93991.20000000,0.70200000,0.03300000,0.66900000,3101.71290000,62880.17970000,-0.63600000,-0.90598290,0.04700855
93991.30000000,1.61400000,1.61100000,0.00300000,151420.14540000,281.97420000,1.60800000,0.99628253,0.99814126
93991.40000000,0.88100000,0.87900000,0.00200000,82618.52850000,187.98300000,0.87700000,0.99545970,0.99772985
93991.60000000,2.31400000,0.10500000,2.20900000,9869.12600000,207627.63930000,-2.10400000,-0.90924805,0.04537597
93991.70000000,0.98300000,0.95400000,0.02900000,89668.17720000,2725.76220000,0.92500000,0.94099695,0.97049847
93991.80000000,0.27900000,0.25300000,0.02600000,23779.95070000,2443.78940000,0.22700000,0.81362007,0.90681003
93991.90000000,0.07600000,0.07400000,0.00200000,6955.40800000,187.98400000,0.07200000,0.94736841,0.97368420
93992.10000000,0.33700000,0.31800000,0.01900000,29889.51870000,1785.85020000,0.29900000,0.88724035,0.94362018
93992.20000000,0.12100000,0.07700000,0.04400000,7237.40710000,4135.66120000,0.03300000,0.27272727,0.63636363
93992.30000000,0.04000000,0.03300000,0.00700000,3101.74920000,657.94680000,0.02600000,0.64999998,0.82499998
93992.40000000,0.16800000,0.15300000,0.01500000,14380.85250000,1409.88750000,0.13800000,0.82142857,0.91071428
93992.60000000,2.32800000,1.97100000,0.35700000,185259.41530000,33555.35950000,1.61400000,0.69329897,0.84664948
93992.70000000,0.07500000,0.05200000,0.02300000,4887.62560000,2161.83440000,0.02900000,0.38666666,0.69333332
93992.80000000,2.81800000,0.45600000,2.36200000,42860.76240000,222011.22980000,-1.90600000,-0.67636622,0.16181689
93992.90000000,2.62200000,2.22700000,0.39500000,209322.41100000,37127.23500000,1.83200000,0.69870328,0.84935164
93993.10000000,0.50800000,0.36300000,0.14500000,34119.51230000,13629.00140000,0.21800000,0.42913386,0.71456693
93993.20000000,0.75300000,0.74700000,0.00600000,70212.99510000,563.95980000,0.74100000,0.98406374,0.99203187
93993.30000000,0.49300000,0.48400000,0.00900000,45492.80560000,845.94060000,0.47500000,0.96348884,0.98174442
93993.40000000,0.01200000,0.00900000,0.00300000,845.94150000,281.98050000,0.00600000,0.49999996,0.74999994
93993.60000000,0.11400000,0.09800000,0.01600000,9211.38200000,1503.89840000,0.08200000,0.71929824,0.85964912
93993.70000000,0.14400000,0.12200000,0.02200000,11467.24360000,2067.86360000,0.10000000,0.69444444,0.84722222
93993.80000000,0.69500000,0.56500000,0.13000000,53106.55350000,12219.20700000,0.43500000,0.62589928,0.81294964
93993.90000000,0.21900000,0.21100000,0.00800000,19832.73400000,751.95200000,0.20300000,0.92694064,0.96347032
93994.10000000,0.79900000,0.02400000,0.77500000,2255.85950000,72845.42750000,-0.75100000,-0.93992490,0.03003755
93994.20000000,0.09200000,0.08600000,0.00600000,8083.50980000,563.96580000,0.08000000,0.86956521,0.93478260
93994.30000000,1.34000000,0.37200000,0.96800000,34965.91680000,90986.57920000,-0.59600000,-0.44477612,0.27761194
93994.40000000,0.62000000,0.55500000,0.06500000,52166.94750000,6109.64250000,0.49000000,0.79032258,0.89516129
93994.60000000,1.58800000,0.55600000,1.03200000,52261.05020000,97002.48740000,-0.47600000,-0.29974811,0.35012594
93994.70000000,0.26600000,0.25800000,0.00800000,24250.65840000,751.95840000,0.25000000,0.93984962,0.96992481
93994.80000000,0.48100000,0.47600000,0.00500000,44741.57240000,469.97450000,0.47100000,0.97920998,0.98960499
93994.90000000,0.26400000,0.19600000,0.06800000,18423.02000000,6391.66000000,0.12800000,0.48484848,0.74242424
93995.10000000,0.15200000,0.03200000,0.12000000,3007.84470000,11279.41220000,-0.08800000,-0.57894736,0.21052631
93995.20000000,0.57800000,0.56900000,0.00900000,53483.32570000,845.95770000,0.56000000,0.96885813,0.98442906
93995.30000000,0.11200000,0.08700000,0.02500000,8177.59980000,2349.88500000,0.06200000,0.55357142,0.77678571
93995.40000000,0.39700000,0.39400000,0.00300000,37034.22700000,281.98650000,0.39100000,0.98488665,0.99244332
93995.60000000,0.38800000,0.38800000,0.00000000,36470.29360000,0.00000000,0.38800000,1.00000000,1.00000000
93995.70000000,0.02100000,0.00800000,0.01300000,751.96640000,1221.94540000,-0.00500000,-0.23809523,0.38095236
93995.80000000,0.09500000,0.08400000,0.01100000,7895.65560000,1033.95490000,0.07300000,0.76842104,0.88421052
93995.90000000,1.74700000,1.67700000,0.07000000,157631.29200000,6579.72000000,1.60700000,0.91986262,0.95993131
93996.10000000,0.20700000,0.20500000,0.00200000,19269.20280000,187.99220000,0.20300000,0.98067632,0.99033816
93996.20000000,0.16100000,0.15500000,0.00600000,14569.42650000,563.97780000,0.14900000,0.92546583,0.96273291
93996.30000000,0.95700000,0.94900000,0.00800000,89202.58360000,751.97120000,0.94100000,0.98328109,0.99164054
93996.40000000,0.00800000,0.00300000,0.00500000,281.98950000,469.98250000,-0.00200000,-0.24999997,0.37499995
93996.60000000,0.05800000,0.04000000,0.01800000,3759.86550000,1691.93960000,0.02200000,0.37931034,0.68965516
93996.70000000,0.05100000,0.03700000,0.01400000,3477.88160000,1315.95520000,0.02300000,0.45098038,0.72549018
93996.80000000,0.63500000,0.31400000,0.32100000,29515.02660000,30173.00490000,-0.00700000,-0.01102362,0.49448819
93996.90000000,0.03400000,0.02400000,0.01000000,2255.92800000,939.97000000,0.01400000,0.41176469,0.70588233
93997.10000000,0.02800000,0.02200000,0.00600000,2067.93670000,563.98260000,0.01600000,0.57142855,0.78571426
93997.20000000,1.64400000,1.63000000,0.01400000,153215.59900000,1315.96220000,1.61600000,0.98296837,0.99148418
93997.30000000,0.18600000,0.15900000,0.02700000,14945.58660000,2537.92980000,0.13200000,0.70967742,0.85483871
93997.40000000,0.64600000,0.45300000,0.19300000,42580.86750000,18141.51750000,0.26000000,0.40247678,0.70123839
93997.60000000,6.71900000,5.94700000,0.77200000,559004.24030000,72566.21830000,5.17500000,0.77020390,0.88510195
93997.70000000,6.90200000,2.85100000,4.05100000,267987.72780000,380785.08780000,-1.20000000,-0.17386265,0.41306868
93997.80000000,4.19700000,0.98800000,3.20900000,92869.92520000,301639.26110000,-2.22100000,-0.52918751,0.23540624
93997.90000000,0.75200000,0.27500000,0.47700000,25849.45000000,44837.04600000,-0.20200000,-0.26861702,0.36569149
93998.10000000,0.06900000,0.05800000,0.01100000,5451.89040000,1033.97990000,0.04700000,0.68115941,0.84057970
93998.20000000,0.01200000,0.00600000,0.00600000,563.98980000,563.98980000,0.00000000,0.00000000,0.49999996
93998.30000000,0.02500000,0.02000000,0.00500000,1879.96800000,469.99200000,0.01500000,0.59999998,0.79999997
93998.40000000,0.68900000,0.01100000,0.67800000,1033.98350000,63730.98300000,-0.66700000,-0.96806966,0.01596517
93998.60000000,3.23900000,3.23000000,0.00900000,303615.47980000,845.98800000,3.22100000,0.99444273,0.99722136
93998.70000000,0.39000000,0.38200000,0.00800000,35907.54160000,751.99040000,0.37400000,0.95897436,0.97948718
93998.80000000,11.88400000,11.88100000,0.00300000,1116800.93090000,281.99670000,11.87800000,0.99949512,0.99974756
93998.90000000,9.35900000,9.24500000,0.11400000,869020.75500000,10715.88600000,9.13100000,0.97563842,0.98781921
93999.10000000,0.04400000,0.03900000,0.00500000,3665.96660000,469.99600000,0.03400000,0.77272726,0.88636362
93999.20000000,0.03800000,0.01000000,0.02800000,939.99300000,2631.98040000,-0.01800000,-0.47368420,0.26315789
93999.30000000,0.48100000,0.20700000,0.27400000,19457.87580000,25755.83560000,-0.06700000,-0.13929314,0.43035343
93999.40000000,5.44300000,0.05800000,5.38500000,5451.97100000,506187.30750000,-5.32700000,-0.97868822,0.01065589
93999.60000000,1.46700000,1.40900000,0.05800000,132445.43840000,5451.98260000,1.35100000,0.92092706,0.96046353
93999.70000000,16.64000000,10.64500000,5.99500000,1000627.87100000,563528.80100000,4.65000000,0.27944712,0.63972356
93999.80000000,35.10500000,23.84700000,11.25800000,2241615.61530000,1058250.87420000,12.58900000,0.35860988,0.67930494
93999.90000000,244.22100000,238.73500000,5.48600000,22441090.00000000,515684.00000000,233.24900000,0.95507348,0.97753674
94000.10000000,2.32900000,2.32200000,0.00700000,218268.25870000,658.00110000,2.31500000,0.99398884,0.99699442
94000.20000000,1.55100000,0.85200000,0.69900000,80088.25560000,65706.20970000,0.15300000,0.09864603,0.54932302
94000.30000000,2.64900000,2.21300000,0.43600000,208022.88520000,40984.17440000,1.77700000,0.67081918,0.83540959
94000.40000000,3.05100000,3.04300000,0.00800000,286043.52150000,752.00400000,3.03500000,0.99475582,0.99737791
94000.60000000,0.11900000,0.11400000,0.00500000,10716.07840000,470.00300000,0.10900000,0.91596638,0.95798319
94000.70000000,0.00900000,0.00300000,0.00600000,282.00240000,564.00480000,-0.00300000,-0.33333330,0.33333330
94000.80000000,0.00800000,0.00200000,0.00600000,188.00180000,564.00540000,-0.00400000,-0.49999994,0.24999997
94000.90000000,1.26900000,0.81300000,0.45600000,76422.81300000,42864.45600000,0.35700000,0.28132388,0.64066194
94001.10000000,0.03000000,0.00500000,0.02500000,470.00550000,2350.02890000,-0.02000000,-0.66666664,0.16666666
94001.20000000,0.00300000,0.00000000,0.00300000,0.00000000,282.00390000,-0.00300000,-0.99999967,0.00000000
94001.40000000,0.01300000,0.01300000,0.00000000,1222.01950000,0.00000000,0.01300000,0.99999992,0.99999992
94001.60000000,1.13200000,0.00900000,1.12300000,846.01460000,105563.90790000,-1.11400000,-0.98409894,0.00795053
94001.70000000,0.24100000,0.23400000,0.00700000,21996.42120000,658.01260000,0.22700000,0.94190871,0.97095435
94001.80000000,0.72300000,0.00300000,0.72000000,282.00570000,67681.36800000,-0.71700000,-0.99170124,0.00414938
94001.90000000,0.01000000,0.00800000,0.00200000,752.01600000,188.00400000,0.00600000,0.59999994,0.79999992
94002.10000000,0.10100000,0.00000000,0.10100000,0.00000000,9494.21260000,-0.10100000,-0.99999999,0.00000000
94002.20000000,0.01600000,0.01100000,0.00500000,1034.02530000,470.01150000,0.00600000,0.37499998,0.68749996
94002.30000000,0.00200000,0.00200000,0.00000000,188.00480000,0.00000000,0.00200000,0.99999950,0.99999950
94002.40000000,0.00800000,0.00300000,0.00500000,282.00750000,470.01250000,-0.00200000,-0.24999997,0.37499995
94002.60000000,0.01700000,0.01100000,0.00600000,1034.02970000,564.01590000,0.00500000,0.29411763,0.64705879
94002.70000000,0.01600000,0.00600000,0.01000000,564.01680000,940.02800000,-0.00400000,-0.24999998,0.37499998
94002.80000000,0.00500000,0.00200000,0.00300000,188.00580000,282.00870000,-0.00100000,-0.19999996,0.39999992
94002.90000000,0.03800000,0.03200000,0.00600000,3008.09600000,564.01800000,0.02600000,0.68421051,0.84210524
94003.10000000,0.10800000,0.08000000,0.02800000,7520.25540000,2632.08720000,0.05200000,0.48148148,0.74074073
94003.20000000,1.77200000,0.00000000,1.77200000,0.00000000,166573.84760000,-1.77200000,-1.00000000,0.00000000
94003.30000000,0.79900000,0.72100000,0.07800000,67776.45140000,7332.26520000,0.64300000,0.80475594,0.90237797
94003.40000000,0.31900000,0.23100000,0.08800000,21714.80850000,8272.30800000,0.14300000,0.44827586,0.72413793
94003.60000000,0.10900000,0.02200000,0.08700000,2068.08040000,8178.31380000,-0.06500000,-0.59633027,0.20183486
94003.70000000,0.01300000,0.00200000,0.01100000,188.00760000,1034.04180000,-0.00900000,-0.69230764,0.15384614
94003.80000000,0.11500000,0.00600000,0.10900000,564.02340000,10246.42510000,-0.10300000,-0.89565217,0.05217391
94003.90000000,5.28100000,5.19500000,0.08600000,488350.78000000,8084.34400000,5.10900000,0.96743041,0.98371521
94004.10000000,0.09200000,0.03400000,0.05800000,3196.14180000,5452.23780000,-0.02400000,-0.26086956,0.36956521
94004.20000000,0.09800000,0.09500000,0.00300000,8930.40850000,282.01290000,0.09200000,0.93877550,0.96938775
94004.30000000,0.02300000,0.00700000,0.01600000,658.03080000,1504.07040000,-0.00900000,-0.39130433,0.30434781
94004.40000000,0.00800000,0.00500000,0.00300000,470.02250000,282.01350000,0.00200000,0.24999997,0.62499992
94004.60000000,0.03300000,0.02500000,0.00800000,2350.11560000,752.03740000,0.01700000,0.51515150,0.75757573
94004.70000000,0.05600000,0.04600000,0.01000000,4324.22080000,940.04800000,0.03600000,0.64285713,0.82142856
94004.80000000,0.00500000,0.00000000,0.00500000,0.00000000,470.02450000,-0.00500000,-0.99999980,0.00000000
94004.90000000,0.24900000,0.22500000,0.02400000,21151.12500000,2256.12000000,0.20100000,0.80722891,0.90361445
94005.10000000,0.02300000,0.01400000,0.00900000,1316.07190000,846.04640000,0.00500000,0.21739129,0.60869563
94005.20000000,0.32300000,0.00300000,0.32000000,282.01590000,30081.69600000,-0.31700000,-0.98142415,0.00928793
94005.30000000,0.23300000,0.22700000,0.00600000,21339.22580000,564.03240000,0.22100000,0.94849785,0.97424892
94005.40000000,0.00400000,0.00400000,0.00000000,376.02200000,0.00000000,0.00400000,0.99999975,0.99999975
94005.60000000,0.01400000,0.00900000,0.00500000,846.05090000,470.02800000,0.00400000,0.28571427,0.64285710
94005.70000000,0.01200000,0.00600000,0.00600000,564.03480000,564.03480000,0.00000000,0.00000000,0.49999996
94005.80000000,0.55800000,0.55000000,0.00800000,51703.24500000,752.04720000,0.54200000,0.97132616,0.98566308
94005.90000000,0.00900000,0.00900000,0.00000000,846.05400000,0.00000000,0.00900000,0.99999989,0.99999989
94006.10000000,0.01000000,0.01000000,0.00000000,940.06170000,0.00000000,0.01000000,0.99999990,0.99999990
94006.20000000,0.01100000,0.00000000,0.01100000,0.00000000,1034.06930000,-0.01100000,-0.99999991,0.00000000
94006.30000000,0.15500000,0.00700000,0.14800000,658.04480000,13912.94720000,-0.14100000,-0.90967741,0.04516129
94006.40000000,1.66000000,1.66000000,0.00000000,156050.79000000,0.00000000,1.66000000,1.00000000,1.00000000
94006.60000000,0.10900000,0.10000000,0.00900000,9400.66590000,846.06000000,0.09100000,0.83486238,0.91743118
94006.70000000,0.08300000,0.01100000,0.07200000,1034.07480000,6768.48960000,-0.06100000,-0.73493975,0.13253012
94006.80000000,0.15300000,0.14200000,0.01100000,13348.97980000,1034.07590000,0.13100000,0.85620914,0.92810457
94006.90000000,0.00700000,0.00500000,0.00200000,470.03500000,188.01400000,0.00300000,0.42857137,0.71428561
94007.10000000,0.02200000,0.01000000,0.01200000,940.07170000,1128.08610000,-0.00200000,-0.09090909,0.45454543
94007.20000000,0.01800000,0.01500000,0.00300000,1410.10950000,282.02190000,0.01200000,0.66666663,0.83333329
94007.30000000,0.05500000,0.01000000,0.04500000,940.07400000,4230.33300000,-0.03500000,-0.63636362,0.18181818
94007.40000000,0.00400000,0.00000000,0.00400000,0.00000000,376.03000000,-0.00400000,-0.99999975,0.00000000
94007.60000000,0.87900000,0.00500000,0.87400000,470.03800000,82162.64320000,-0.86900000,-0.98862343,0.00568828
94007.70000000,0.01900000,0.00200000,0.01700000,188.01560000,1598.13260000,-0.01500000,-0.78947364,0.10526315
94007.80000000,2.55600000,2.52400000,0.03200000,237275.93960000,3008.25280000,2.49200000,0.97496088,0.98748044
94007.90000000,0.02700000,0.02700000,0.00000000,2538.21600000,0.00000000,0.02700000,0.99999996,0.99999996
94008.10000000,0.02700000,0.01900000,0.00800000,1786.15510000,752.06560000,0.01100000,0.40740739,0.70370368
94008.20000000,0.00500000,0.00200000,0.00300000,188.01660000,282.02490000,-0.00100000,-0.19999996,0.39999992
94008.30000000,0.00200000,0.00000000,0.00200000,0.00000000,188.01680000,-0.00200000,-0.99999950,0.00000000
94008.40000000,0.00900000,0.00900000,0.00000000,846.07650000,0.00000000,0.00900000,0.99999989,0.99999989
94008.60000000,0.74700000,0.73600000,0.01100000,69190.39060000,1034.09570000,0.72500000,0.97054886,0.98527443
94008.70000000,0.02700000,0.02400000,0.00300000,2256.21120000,282.02640000,0.02100000,0.77777775,0.88888886
94008.80000000,0.00200000,0.00200000,0.00000000,188.01780000,0.00000000,0.00200000,0.99999950,0.99999950
94008.90000000,0.01900000,0.00200000,0.01700000,188.01800000,1598.15300000,-0.01500000,-0.78947364,0.10526315
94009.10000000,1.10800000,0.01300000,1.09500000,1222.11900000,102940.07320000,-1.08200000,-0.97653430,0.01173285
94009.20000000,0.06400000,0.05200000,0.01200000,4888.48360000,1128.11160000,0.04000000,0.62499999,0.81249999
94009.30000000,0.11600000,0.11600000,0.00000000,10905.09040000,0.00000000,0.11600000,0.99999999,0.99999999
94009.40000000,0.03700000,0.03700000,0.00000000,3478.35150000,0.00000000,0.03700000,0.99999997,0.99999997
94009.60000000,0.14500000,0.05600000,0.08900000,5264.53790000,8366.86330000,-0.03300000,-0.22758621,0.38620689
94009.70000000,0.01200000,0.01000000,0.00200000,940.09800000,188.01960000,0.00800000,0.66666661,0.83333326
94009.80000000,0.72200000,0.04900000,0.67300000,4606.48510000,63268.66270000,-0.62400000,-0.86426593,0.06786704
94009.90000000,1.35400000,0.52300000,0.83100000,49167.23000000,78122.31000000,-0.30800000,-0.22747415,0.38626292
94010.10000000,0.64700000,0.64000000,0.00700000,60166.46460000,658.07110000,0.63300000,0.97836167,0.98918083
94010.20000000,0.00800000,0.00800000,0.00000000,752.08240000,0.00000000,0.00800000,0.99999988,0.99999988
94010.30000000,0.00500000,0.00000000,0.00500000,0.00000000,470.05200000,-0.00500000,-0.99999980,0.00000000
94010.40000000,0.01300000,0.01000000,0.00300000,940.10500000,282.03150000,0.00700000,0.53846150,0.76923071
94010.60000000,1.72000000,1.68500000,0.03500000,158407.86210000,3290.37120000,1.65000000,0.95930233,0.97965116
94010.70000000,0.03700000,0.03700000,0.00000000,3478.39960000,0.00000000,0.03700000,0.99999997,0.99999997
94010.80000000,0.16500000,0.16200000,0.00300000,15229.76580000,282.03270000,0.15900000,0.96363636,0.98181818
94010.90000000,0.33500000,0.00300000,0.33200000,282.03300000,31211.65200000,-0.32900000,-0.98208955,0.00895522
94011.10000000,0.19600000,0.08400000,0.11200000,7896.93630000,10529.24320000,-0.02800000,-0.14285714,0.42857143
94011.20000000,0.01000000,0.01000000,0.00000000,940.11300000,0.00000000,0.01000000,0.99999990,0.99999990
94011.30000000,0.09900000,0.00400000,0.09500000,376.04560000,8931.08300000,-0.09100000,-0.91919191,0.04040404
94011.40000000,0.05100000,0.04900000,0.00200000,4606.56350000,188.02300000,0.04700000,0.92156861,0.96078429
94011.60000000,0.05300000,0.04500000,0.00800000,4230.52230000,752.09330000,0.03700000,0.69811319,0.84905659
94011.70000000,0.68800000,0.60000000,0.08800000,56407.08000000,8273.03840000,0.51200000,0.74418605,0.87209302
94011.80000000,0.04000000,0.02300000,0.01700000,2162.27370000,1598.20230000,0.00600000,0.15000000,0.57499999
94011.90000000,0.01900000,0.01900000,0.00000000,1786.22800000,0.00000000,0.01900000,0.99999995,0.99999995
94012.10000000,0.03500000,0.01600000,0.01900000,1504.19430000,1786.23180000,-0.00300000,-0.08571428,0.45714284
94012.20000000,0.09900000,0.00700000,0.09200000,658.08610000,8649.13160000,-0.08500000,-0.85858585,0.07070707
94012.30000000,0.20100000,0.00300000,0.19800000,282.03720000,18614.45520000,-0.19500000,-0.97014925,0.01492537
94012.40000000,0.00500000,0.00300000,0.00200000,282.03750000,188.02500000,0.00100000,0.19999996,0.59999988
94012.60000000,0.11500000,0.01500000,0.10000000,1410.18950000,9401.26970000,-0.08500000,-0.73913043,0.13043478
94012.70000000,4.12200000,0.00900000,4.11300000,846.11520000,386674.64640000,-4.10400000,-0.99563319,0.00218341
94012.80000000,0.74600000,0.74100000,0.00500000,69663.55890000,470.06450000,0.73600000,0.98659517,0.99329759
94012.90000000,1.07900000,0.32700000,0.75200000,30742.25100000,70697.77600000,-0.42500000,-0.39388322,0.30305839
94013.10000000,6.12400000,1.91400000,4.21000000,179941.24500000,395795.16240000,-2.29600000,-0.37491835,0.31254082
94013.20000000,0.25600000,0.05700000,0.19900000,5358.75810000,18708.64670000,-0.14200000,-0.55468750,0.22265625
94013.30000000,0.02600000,0.00000000,0.02600000,0.00000000,2444.34840000,-0.02600000,-0.99999996,0.00000000
94013.40000000,0.04600000,0.04400000,0.00200000,4136.59400000,188.02700000,0.04200000,0.91304346,0.95652172
94013.60000000,0.11300000,0.01700000,0.09600000,1598.23120000,9025.30580000,-0.07900000,-0.69911504,0.15044248
94013.70000000,0.00500000,0.00200000,0.00300000,188.02760000,282.04140000,-0.00100000,-0.19999996,0.39999992
94013.80000000,0.01400000,0.00600000,0.00800000,564.08340000,752.11120000,-0.00200000,-0.14285713,0.42857140
94013.90000000,0.44000000,0.22600000,0.21400000,21247.16400000,20118.99600000,0.01200000,0.02727273,0.51363636
94014.10000000,0.06100000,0.06100000,0.00000000,5734.86100000,0.00000000,0.06100000,0.99999998,0.99999998
94014.20000000,0.01000000,0.00400000,0.00600000,376.05720000,564.08580000,-0.00200000,-0.19999998,0.39999996
94014.30000000,0.05700000,0.05400000,0.00300000,5076.77760000,282.04320000,0.05100000,0.89473683,0.94736840
94014.40000000,3.02900000,2.95300000,0.07600000,277624.81850000,7145.10200000,2.87700000,0.94981842,0.97490921
94014.60000000,0.24900000,0.23100000,0.01800000,21717.37280000,1692.26330000,0.21300000,0.85542168,0.92771084
94014.70000000,0.02000000,0.00500000,0.01500000,470.07400000,1410.22200000,-0.01000000,-0.49999998,0.24999999
94014.80000000,0.01200000,0.00500000,0.00700000,470.07450000,658.10430000,-0.00200000,-0.16666665,0.41666663
94014.90000000,0.26900000,0.02200000,0.24700000,2068.33000000,23221.70500000,-0.22500000,-0.83643122,0.08178439
94015.10000000,0.38900000,0.37700000,0.01200000,35443.69550000,1128.18160000,0.36500000,0.93830334,0.96915167
94015.20000000,0.01800000,0.00600000,0.01200000,564.09180000,1128.18360000,-0.00600000,-0.33333331,0.33333331
94015.30000000,0.01300000,0.00500000,0.00800000,470.07700000,752.12320000,-0.00300000,-0.23076921,0.38461536
94015.40000000,0.05300000,0.05000000,0.00300000,4700.77500000,282.04650000,0.04700000,0.88679244,0.94339621
94015.60000000,0.03100000,0.01900000,0.01200000,1786.29690000,1128.18800000,0.00700000,0.22580644,0.61290321
94015.70000000,0.15200000,0.00300000,0.14900000,282.04740000,14008.35420000,-0.14600000,-0.96052631,0.01973684
94015.80000000,1.08800000,0.02700000,1.06100000,2538.42930000,99750.86990000,-1.03400000,-0.95036765,0.02481618
94015.90000000,0.63800000,0.25200000,0.38600000,23692.03200000,36290.17600000,-0.13400000,-0.21003135,0.39498433
94016.10000000,0.01800000,0.00500000,0.01300000,470.08080000,1222.20960000,-0.00800000,-0.44444442,0.27777776
94016.20000000,0.01500000,0.01000000,0.00500000,940.16300000,470.08150000,0.00500000,0.33333331,0.66666662
94016.30000000,0.01100000,0.00600000,0.00500000,564.09840000,470.08200000,0.00100000,0.09090908,0.54545450
94016.40000000,0.01700000,0.00400000,0.01300000,376.06600000,1222.21450000,-0.00900000,-0.52941173,0.23529410
94016.60000000,2.32100000,0.08900000,2.23200000,8367.48110000,209845.05200000,-2.14300000,-0.92330892,0.03834554
94016.70000000,0.53500000,0.53200000,0.00300000,50016.93760000,282.05040000,0.52900000,0.98878504,0.99439252
94016.80000000,0.01600000,0.00300000,0.01300000,282.05070000,1222.21970000,-0.01000000,-0.62499996,0.18749999
94016.90000000,0.07700000,0.01700000,0.06000000,1598.28900000,5641.02000000,-0.04300000,-0.55844155,0.22077922
94017.10000000,0.02300000,0.01200000,0.01100000,1128.20600000,1034.18870000,0.00100000,0.04347826,0.52173911
94017.20000000,0.01600000,0.00300000,0.01300000,282.05190000,1222.22490000,-0.01000000,-0.62499996,0.18749999
94017.30000000,0.03500000,0.01000000,0.02500000,940.17400000,2350.43500000,-0.01500000,-0.42857142,0.28571428
94017.40000000,0.00200000,0.00000000,0.00200000,0.00000000,188.03500000,-0.00200000,-0.99999950,0.00000000
94017.60000000,0.04200000,0.03500000,0.00700000,3290.61800000,658.12390000,0.02800000,0.66666665,0.83333331
94017.70000000,0.00800000,0.00600000,0.00200000,564.10680000,188.03560000,0.00400000,0.49999994,0.74999991
94017.80000000,0.62600000,0.01100000,0.61500000,1034.19690000,57821.00850000,-0.60400000,-0.96485623,0.01757188
94017.90000000,0.41900000,0.16000000,0.25900000,15042.88000000,24350.66200000,-0.09900000,-0.23627685,0.38186157
94018.10000000,0.12100000,0.00600000,0.11500000,564.10890000,10812.08350000,-0.10900000,-0.90082644,0.04958678
